0,1,2,3,4,5,6
@narendramodi,1.23946E+18,Twitter Web App,3/16/2020 8:01,5981,26792,"Our doctors, nurses, healthcare workers are putting great efforts. They are out there, helping people. We will alwa… https://t.co/pXYWt1reOY"
@narendramodi,1.23946E+18,Twitter Web App,3/16/2020 8:00,3223,14455,"Responsible citizens can add great strength to the fight against COVID-19. 

I am sure our citizens will not do any… https://t.co/iD7qszfewp"
@narendramodi,1.23946E+18,Twitter Web App,3/16/2020 7:59,2715,12568,"At all levels, various authorities are working in sync to ensure COVID-19 does not spread. 

No stone is being left… https://t.co/xEY3itmthK"
@narendramodi,1.23946E+18,Twitter Web App,3/16/2020 7:57,7080,41306,"A wise call. 

Avoiding non-essential travel and minimising social outings are welcome steps. #IndiaFightsCorona https://t.co/0pRrbmfXXm"
@narendramodi,1.23946E+18,Twitter Web App,3/16/2020 7:56,8786,49574,"Many people are highlighting different aspects of how India is combating COVID-19. 

This is certainly boosting the… https://t.co/XGxo2HUn3k"
@narendramodi,1.23923E+18,Twitter Media Studio,3/15/2020 16:25,7291,35968,Some ideas on how SAARC nations can work together to tackle the COVID-19 Novel Coronavirus. https://t.co/b9K8tpPSzr
@narendramodi,1.23923E+18,Twitter Media Studio,3/15/2020 16:24,6275,30786,Here are some of India’s efforts towards combatting the menace of COVID-19 Novel Coronavirus. https://t.co/G5WFZBx6HB
@narendramodi,1.23923E+18,Twitter for iPhone,3/15/2020 16:22,3194,16733,"Working together is the best way to overcome this menace. 

The way ahead lies in :

Collaboration not Confusion.… https://t.co/3p0TOzbLHO"
@narendramodi,1.23923E+18,Twitter for iPhone,3/15/2020 16:22,5615,37199,Would like to thank all distinguished SAARC leaders who joined today’s video conference to tackle COVID-19 Novel Co… https://t.co/gOBDYKeTGe
@narendramodi,1.23915E+18,Periscope,3/15/2020 11:30,12900,51319,Chalking out a plan to combat the COVID-19 Novel Coronavirus with SAARC leaders. https://t.co/l9H0Nidn6a
@narendramodi,1.23886E+18,Twitter for iPhone,3/14/2020 16:25,12333,80081,"Timely action for a healthier planet. 

Tomorrow at 5 PM, leaders of SAARC nations will discuss, via conferencing,… https://t.co/Q7hmN8xcKu"
@narendramodi,1.23886E+18,Twitter for iPhone,3/14/2020 16:24,5223,38235,Interacted with a delegation led by Shri Altaf Bukhari from Jammu and Kashmir’s Apni Party. We had extensive delibe… https://t.co/VbOUQLtxxp
@narendramodi,1.23875E+18,Twitter for iPhone,3/14/2020 8:39,15969,57435,"Some important information here. 

Do read👇🏼. https://t.co/sZrLgHFTH8"
@narendramodi,1.23844E+18,Twitter Web App,3/13/2020 12:16,5060,41069,"I met the remarkable @satendr91697923, who is an outstanding para-swimmer. He has won several laurels and his life… https://t.co/0gChplYHyq"
@narendramodi,1.23837E+18,Twitter Web App,3/13/2020 7:47,16671,92117,"I would like to propose that the leadership of SAARC nations chalk out a strong strategy to fight Coronavirus. 

We… https://t.co/PwPT5K7G8c"
@narendramodi,1.23837E+18,Twitter Web App,3/13/2020 7:47,9485,54437,"Our planet is battling the COVID-19 Novel Coronavirus. At various levels, governments and people are trying their b… https://t.co/N1XJIEHG5D"
@narendramodi,1.23806E+18,Twitter Web App,3/12/2020 10:57,22723,111786,"Say No to Panic, Say Yes to Precautions.

No Minister of the Central Government will travel abroad in the upcoming… https://t.co/0hsjt01G2D"
@narendramodi,1.23806E+18,Twitter Web App,3/12/2020 10:56,9161,46956,"The Government is fully vigilant about the situation due to COVID-19 Novel Coronavirus . 

Across ministries &amp; stat… https://t.co/9eYQQcSXZe"
@narendramodi,1.23798E+18,Twitter for iPhone,3/12/2020 5:33,4300,23901,"On the 29th, this month’s #MannKiBaat will take place. Would love to hear your suggestions for the programme. 

Dia… https://t.co/DH7qN25xEF"
@narendramodi,1.23757E+18,Twitter for iPhone,3/11/2020 2:25,5021,59554,Greetings to Punjab’s Chief Minister @capt_amarinder Ji on his birthday. May Almighty bless him with a long and healthy life.
@narendramodi,1.23719E+18,Twitter for iPhone,3/10/2020 1:46,16655,114866,"रंग, उमंग और आनंद के त्योहार होली की आप सभी को बहुत-बहुत बधाई। यह पर्व सभी देशवासियों के जीवन में खुशियों लेकर आए। https://t.co/xfrfdNaduX"
@narendramodi,1.23661E+18,Twitter Web App,3/8/2020 11:13,2335,12108,"To be a water warrior, all it takes is to care for our children's future. To give them water security .

Let's save… https://t.co/TNqhNSAs2F"
@narendramodi,1.23661E+18,Twitter Web App,3/8/2020 11:13,1582,7809,"If each one of us decides to save rainwater, it needs very limited cost, time and effort to get this done. 

Roof w… https://t.co/Ofr9jBwOzK"
@narendramodi,1.23661E+18,Twitter Web App,3/8/2020 11:12,1562,8352,"People with disabilities should have equal representation — be it media, politics, or any other field. The more we… https://t.co/a4gQCPag01"
@narendramodi,1.23661E+18,Twitter Web App,3/8/2020 11:11,1737,9996,"Well well... 

I also hope the efforts towards removing hunger also double now and wish that all the followers will… https://t.co/2IZBpwB4eQ"
@narendramodi,1.2366E+18,Twitter Web App,3/8/2020 10:35,1948,8764,आज मुंगेर की महिलाएं पूरे देश के सामने एक मिसाल पेश कर रही हैं। घर में खेती से लेकर उपज को हाट में बेचने तक सारा जि… https://t.co/DwKconwZ8Z
@narendramodi,1.2366E+18,Twitter Web App,3/8/2020 10:35,2030,9955,आज महिलाएं किसी भी क्षेत्र में पीछे नहीं हैं। अगर देश की नारी शक्ति ठान ले तो घर के अपने कमरे से ही अपनी यात्रा शु… https://t.co/8dQboKH2tv
@narendramodi,1.2366E+18,Twitter Media Studio,3/8/2020 10:33,7659,39320,"जहां चाह वहां राह… इच्छाशक्ति से सब कुछ हासिल किया जा सकता है।
 
मेरी वास्तविक पहचान पलंग के नीचे एक किलो मशरूम की… https://t.co/amoFYvhvcK"
@narendramodi,1.23659E+18,Twitter Web App,3/8/2020 9:59,1437,7310,I wish to inspire every single individual to take action and ace water management. Conserve and save. Sensitise oth… https://t.co/y3xbxmVMq0
@narendramodi,1.23659E+18,Twitter Web App,3/8/2020 9:57,1272,6552,"Much as I would love to, the first half of the day has been spent managing this Twitter handle. So, this has not qu… https://t.co/OUhMna1JBr"
@narendramodi,1.23659E+18,Twitter Web App,3/8/2020 9:56,1074,5322,Yes absolutely they are to be empowered to be problem solvers. I also work with schools creating Waterpreuners for… https://t.co/4QsuqaDxhO
@narendramodi,1.23659E+18,Twitter Web App,3/8/2020 9:56,1090,5506,"Thank You for your kind words, I believe in starting from an individual. Gandhi Ji is my inspiration. The power of… https://t.co/klDYNAWsDS"
@narendramodi,1.23659E+18,Twitter Web App,3/8/2020 9:55,1345,7533,"I totally agree. 

It is a fantastic way to throw light on ordinary women wanting to accomplish extraordinary work.… https://t.co/efvaOeTrus"
@narendramodi,1.23659E+18,Twitter Web App,3/8/2020 9:33,1675,7911,"देश की बहन, बेटी और बहुओं को मेरा यही संदेश है कि समाज को आगे ले जाने के लिए ईमानदारी से किया गया प्रयास कभी निष्फल… https://t.co/pQz5cqboqA"
@narendramodi,1.23659E+18,Twitter Web App,3/8/2020 9:33,1675,8142,"स्वस्थ रहने के लिए स्वच्छता जरूरी है।
 
इसके लिए लोगों को जागरूक करने में थोड़ा समय जरूर लगा। लेकिन मुझे पता था कि… https://t.co/J5QPz79T0L"
@narendramodi,1.23659E+18,Twitter Media Studio,3/8/2020 9:32,4653,22045,"मैं जिस जगह पे रहती थी, वहां हर तरफ गंदगी ही गंदगी थी। लेकिन दृढ़ विश्वास था कि स्वच्छता के जरिए हम इस स्थिति को बद… https://t.co/9YcRHvn5A2"
@narendramodi,1.23657E+18,Twitter Web App,3/8/2020 8:33,1544,7075,गोरमाटी कलेला प्रोत्साहन देण्यासाठी पंतप्रधान नरेंद्र मोदी यांनी आम्हाला केवळ प्रोत्साहनच दिले नाही तर आर्थिक मदतही… https://t.co/oJarak31ju
@narendramodi,1.23657E+18,Twitter Web App,3/8/2020 8:33,1672,7655,गोरमाटी कला को बढावा देने के लिए पंतप्रधान नरेंद्र मोदी जी ने न केवल हमें प्रोत्साहित किया बल्कि हमारी आर्थिक सहाय… https://t.co/oDBwhlHCAb
@narendramodi,1.23657E+18,Twitter Media Studio,3/8/2020 8:32,4982,22307,"You have heard about handicrafts from different parts of India. My fellow Indians, I present to you handicrafts of… https://t.co/6kPyyz2TNk"
@narendramodi,1.23656E+18,Twitter Web App,3/8/2020 7:37,1421,6203,"I never imagined I could bring back birds to a lake or tweet from our PMs handle. With a firm resolve, the impossib… https://t.co/0rpoU0oSzm"
@narendramodi,1.23656E+18,Twitter Web App,3/8/2020 7:37,1527,6769,"Small efforts can make a big impact. 

Water is a valuable inheritance we got. Lets not deprive our next generation… https://t.co/gQv0Apoy5G"
@narendramodi,1.23656E+18,Twitter Media Studio,3/8/2020 7:35,4784,21686,"Be a warrior but of a different kind!

Be a water warrior.

Have you ever thought about water scarcity? Each one of… https://t.co/biSafQOBvt"
@narendramodi,1.23655E+18,Twitter Web App,3/8/2020 7:00,1446,7624,That is a happy coincidence. Happy to connect. Support the movement to work towards a more accessible India. -… https://t.co/FN2dU2LpY2
@narendramodi,1.23655E+18,Twitter Web App,3/8/2020 6:58,1973,13826,The Prime Minister of India is now following you on Twitter. - @malvikaiyer https://t.co/Jo4Ag5I4t1
@narendramodi,1.23655E+18,Twitter Web App,3/8/2020 6:56,1537,7279,"Agreed. It's very important to talk of invisible disabilities. Mental illness is seen as a curse, although it is so… https://t.co/Z9Wn3m6Pf2"
@narendramodi,1.23655E+18,Twitter Web App,3/8/2020 6:56,1327,5957,A person is only as disabled as their environment and beliefs of the people around them. Let's celebrate difference… https://t.co/4ALrx2YC4Y
@narendramodi,1.23655E+18,Twitter Web App,3/8/2020 6:55,1454,6449,"A loving family, which stood by me through thick and thin. Not once did they make me feel that the accident was my… https://t.co/q7rfa5usU9"
@narendramodi,1.23654E+18,Twitter Web App,3/8/2020 6:32,1626,6591,This gesture by PM @narendramodi has boosted my morale and it'll help me to work harder for the betterment of craft… https://t.co/QAyEPMfA71
@narendramodi,1.23654E+18,Twitter Web App,3/8/2020 6:32,1527,6590,"When tradition meets modernity, wonders can happen. I experienced this in my work. It is designed to suit the moder… https://t.co/iZJBWUbN4j"
@narendramodi,1.23654E+18,Twitter Media Studio,3/8/2020 6:30,4786,19755,"I always dreamt of reviving the traditional crafts of Kashmir because this is a means to empower local women. 

I s… https://t.co/Z7smudS6Sb"
@narendramodi,1.23653E+18,Twitter Web App,3/8/2020 5:31,2148,7907,Attitude is half the battle in destigmatizing disability. The fact that the honourable PM has chosen to broadcast m… https://t.co/mB9ivXwf3p
@narendramodi,1.23653E+18,Twitter Web App,3/8/2020 5:31,1991,8028,I believe that education is indispensable for change. We need to sensitize young minds about discriminatory attitud… https://t.co/oYsHBBTeQt
@narendramodi,1.23653E+18,Twitter Web App,3/8/2020 5:31,2273,8670,"I survived a gruesome bomb blast at the age of 13 that blew off my hands and severely damaged my legs. Yet, I worke… https://t.co/2i0aJVvUYk"
@narendramodi,1.23652E+18,Twitter Media Studio,3/8/2020 5:30,8210,34449,Acceptance is the greatest reward we can give to ourselves. We can’t control our lives but we surely can control ou… https://t.co/f2RHQXPPmh
@narendramodi,1.23652E+18,Twitter Web App,3/8/2020 5:13,3068,19848,"New India...try logging in :) 

 @snehamohandoss https://t.co/ydnMKzsY0W"
@narendramodi,1.23652E+18,Twitter Web App,3/8/2020 5:12,1737,8695,Thanks for your wishes and greetings- I would urge you to take similar steps in your community to make India hunger… https://t.co/0TUIfDA9uT
@narendramodi,1.23652E+18,Twitter Web App,3/8/2020 5:12,3159,16152,"Thank you. 

I’m using the PM’s handle to spread awareness on the need to remove hunger. 

Will you and others help… https://t.co/rJV84V7v7w"
@narendramodi,1.23652E+18,Twitter Web App,3/8/2020 5:11,1251,6621,Thank you for the encouraging words. - @snehamohandoss #SheInspiresUs https://t.co/RjE65cBEQM
@narendramodi,1.23652E+18,Twitter Web App,3/8/2020 5:11,1025,5306,🙏🏼 - @snehamohandoss #SheInspiresUs https://t.co/SNnMkWC2ij
@narendramodi,1.23651E+18,Twitter Web App,3/8/2020 4:33,2059,8143,"I feel empowered when I do what I'm passionate about! I wish to inspire my fellow citizens, especially women to com… https://t.co/wqFXNIdt9q"
@narendramodi,1.23651E+18,Twitter Web App,3/8/2020 4:33,1968,7906,"I work with volunteers, many of whom are outside India, to work towards eradicating hunger. We have over 20 chapter… https://t.co/3onbK4nRlP"
@narendramodi,1.23651E+18,Twitter Media Studio,3/8/2020 4:31,7637,29908,"You heard of food for thought. Now, it is time for action and a better future for our poor.

Hello, I am… https://t.co/p7v7LpNaFc"
@narendramodi,1.23651E+18,Twitter for iPhone,3/8/2020 4:17,3371,17059,India has outstanding women achievers in all parts of the nation. These women have done great work in a wide range… https://t.co/oX2wSs8C8U
@narendramodi,1.23651E+18,Twitter for iPhone,3/8/2020 4:17,9079,54265,"Greetings on International Women’s Day! We salute the spirit and accomplishments of our Nari Shakti. 
As I’d said a… https://t.co/0m4wdpQaxY"
@narendramodi,1.2365E+18,Twitter for iPhone,3/8/2020 4:10,2614,17648,Greetings to senior BJP leader Vasundhara Raje Ji. She has made noteworthy contributions towards Rajasthan’s progre… https://t.co/bCUP29QuHx
@narendramodi,1.23627E+18,Twitter Media Studio,3/7/2020 12:31,6859,36020,"पुलवामा के गुलाम नबी जी को जन औधषि केंद्र से हर महीने 9 हजार रु की बचत हो रही है।

जम्मू कश्मीर हो, नॉर्थ ईस्ट हो… https://t.co/Bi7gdXHz8A"
@narendramodi,1.23627E+18,Twitter Media Studio,3/7/2020 12:30,3729,16299,The fighting spirit of people like Deepa Shah Ji from Uttarakhand inspires us all. Here is how she benefitted from… https://t.co/2OOQcP2EJr
@narendramodi,1.23627E+18,Twitter Media Studio,3/7/2020 12:29,3325,15791,"देश के गरीब और मध्यम वर्ग को ये विश्वास हुआ है कि सरकार उन्हें उत्तम, सस्ता और सुलभ इलाज देने में जुटी है। इससे अपे… https://t.co/JZwcYbn5xP"
@narendramodi,1.23627E+18,Twitter Media Studio,3/7/2020 12:27,4119,19864,नक्सली हमले में हाथ गंवाने वाले मुजफ्फरपुर के पंकज की कहानी हर किसी को प्रेरित करने वाली है। वे जन औधषि केंद्र खोलक… https://t.co/LTwdh7ygbl
@narendramodi,1.23625E+18,Twitter for iPhone,3/7/2020 11:28,6626,34004,"G'day @ScottMorrisonMP! 

It doesn't get bigger than the India vs Australia Final in Women's @T20WorldCup tomorrow.… https://t.co/wqPsh6joAs"
@narendramodi,1.23625E+18,Twitter for iPhone,3/7/2020 11:26,1214,0,"RT @swachhbharat: With over 10 crore toilets built since 2014, the #SwachhBharatMission leveraged the power of the people like never before…"
@narendramodi,1.23616E+18,Periscope,3/7/2020 5:32,5638,24364,Interaction with Jan Aushadhi Yojana beneficiaries. #JanJanTakJanAushadhi https://t.co/LVsqVZTqah
@narendramodi,1.23613E+18,Twitter for iPhone,3/7/2020 3:36,3498,17555,"An interaction I eagerly look forward to! 

Citizens who got access to affordable medicines. 

Store owners who bec… https://t.co/6PYhtOgQNU"
@narendramodi,1.23597E+18,Twitter Media Studio,3/6/2020 16:58,3643,17139,A new world order and how India views the changing global trends. https://t.co/2jma7PNJyd
@narendramodi,1.23597E+18,Twitter Media Studio,3/6/2020 16:57,2460,11215,"Simplification, rationalisation and transparency for ushering a better system. https://t.co/DtR1nk1Csp"
@narendramodi,1.23597E+18,Twitter Media Studio,3/6/2020 16:57,6725,36716,Here is how we aim to take India towards a $5 trillion economy. https://t.co/pu8rRqadJ0
@narendramodi,1.23597E+18,Twitter Media Studio,3/6/2020 16:57,2752,11874,"Cooperation in spirit. 

Collaboration in action. 

Combination of ideas. 

That is how India is surging ahead. https://t.co/NoCKOUWmwJ"
@narendramodi,1.23597E+18,Twitter Media Studio,3/6/2020 16:56,3064,13587,"The benefits of an archaic status quo meant - inaction became the most convenient action. 

For us, national develo… https://t.co/WgmjSb4Nm2"
@narendramodi,1.23597E+18,Twitter Media Studio,3/6/2020 16:55,4208,20342,"We’ve moved on from the times of merely talking the right things. 

This is era of doing the right things. And, doi… https://t.co/eDXVWC1pHF"
@narendramodi,1.23594E+18,Periscope,3/6/2020 14:30,4396,19745,Speaking at the @economictimes Global Business Summit. https://t.co/4AQBSi7Gyh
@narendramodi,1.2355E+18,Twitter Web App,3/5/2020 9:29,7890,51560,"Inspiring women entrepreneurs.

Nari Shakti securing India.

Women excelling in sports and leadership. 

Women farm… https://t.co/NGnHmmK59L"
@narendramodi,1.23541E+18,Twitter for iPhone,3/5/2020 3:24,8559,79119,भाजपा के लोकप्रिय नेता एवं मेरे मित्र शिवराज सिंह चौहान जी को जन्मदिन की ढेरों शुभकामनाएं। मेरी कामना है कि वे दीर्… https://t.co/h7FvD1uTqA
@narendramodi,1.23541E+18,Twitter for iPhone,3/5/2020 3:23,5454,30016,Remembering Biju Babu on his Jayanti. This document from the pages of history (dated 1945) gives a glimpse of his c… https://t.co/CjDf1aGAYi
@narendramodi,1.23508E+18,Twitter for iPhone,3/4/2020 6:03,18429,102954,Experts across the world have advised to reduce mass gatherings to avoid the spread of COVID-19 Novel Coronavirus.… https://t.co/ItCl1V8NlZ
@narendramodi,1.23486E+18,Twitter for iPhone,3/3/2020 14:56,8189,54184,"Happy to know this! 

Youngsters showing such interest in science, innovation and space technology is an encouragin… https://t.co/L3u5bTXsNe"
@narendramodi,1.23476E+18,Twitter for iPhone,3/3/2020 8:48,10362,31807,"There is no need to panic. We need to work together, take small yet important measures to ensure self-protection. https://t.co/sRRPQlMdtr"
@narendramodi,1.23476E+18,Twitter for iPhone,3/3/2020 8:48,10343,57141,Had an extensive review regarding preparedness on the COVID-19 Novel Coronavirus. Different ministries &amp; states are… https://t.co/XhfeUACrEo
@narendramodi,1.23475E+18,Twitter for iPhone,3/3/2020 7:46,23817,100792,"This Women's Day, I will give away my social media accounts to women whose life &amp; work inspire us. This will help t… https://t.co/OUO4eHEZAy"
@narendramodi,1.2345E+18,Twitter for iPhone,3/2/2020 15:26,50901,199979,"This Sunday, thinking of giving up my social media accounts on Facebook, Twitter, Instagram &amp; YouTube. Will keep you all posted."
@narendramodi,1.23433E+18,Twitter for iPhone,3/2/2020 4:23,4659,39690,"My dear friend @kpsharmaoli ji, wishing you a successful surgery and a speedy recovery. May Lord Pashupatinath bles… https://t.co/KwNOVtaR4A"
@narendramodi,1.23395E+18,Twitter for iPhone,3/1/2020 2:54,6566,56125,"Greetings to Bihar’s Chief Minister and my friend, Shri @NitishKumar Ji. A popular leader who has risen from the gr… https://t.co/J8CeJl3P2o"
@narendramodi,1.23374E+18,Twitter Media Studio,2/29/2020 13:17,5866,36959,समूह से शक्ति मिलती है और इसी सामूहिक शक्ति से किसान भी समृद्धि की ओर अग्रसर होंगे। किसानों को उचित दाम दिलाने के… https://t.co/O4QBsH4r5E
@narendramodi,1.23374E+18,Twitter Media Studio,2/29/2020 13:17,3232,18385,हाल ही में किसानों के कल्याण के लिए कई महत्वपूर्ण फैसले लिए गए हैं। https://t.co/PP5BOBI2Jn
@narendramodi,1.23374E+18,Twitter Media Studio,2/29/2020 13:16,3368,18927,"हमारे देश में किसानों से जुड़ी जो नीतियां थीं, उन्हें हमारी सरकार ने निरंतर नई दिशा दी है... https://t.co/T0JO8IF301"
@narendramodi,1.23374E+18,Twitter Media Studio,2/29/2020 13:16,3565,19926,"बुंदेलखंड को विकास के एक्सप्रेसवे पर ले जाने वाला, 'बुंदेलखंड एक्सप्रेसवे' इस पूरे क्षेत्र के जनजीवन को बदलने वाला… https://t.co/kLXN6UuPIC"
@narendramodi,1.23368E+18,Periscope,2/29/2020 9:10,4013,18588,देखिए चित्रकूट से विशाल जनसभा लाइव... https://t.co/VLfo1EJw89
@narendramodi,1.23366E+18,Twitter Media Studio,2/29/2020 7:53,3875,22673,One of our key priorities is the welfare of senior citizens and ensuring a good quality of life for them. https://t.co/bc8htb5ehc
@narendramodi,1.23366E+18,Twitter Media Studio,2/29/2020 7:53,2683,14326,You’d be happy to hear about the qualitative changes that have been ushered as far as the welfare of our Divyang si… https://t.co/psJHj72wYg
@narendramodi,1.23366E+18,Twitter Media Studio,2/29/2020 7:52,3250,17536,आज प्रयागराज की पावन भूमि पर करीब 27 हजार दिव्यांग साथियों को उपकरण दिए गए हैं। पिछले 5 साल से हमने दिव्यांगजनों की… https://t.co/03AxxQPVAW
@narendramodi,1.23364E+18,Periscope,2/29/2020 6:29,5025,24438,प्रयागराज में सामाजिक अधिकारिता शिविर को संबोधित कर रहा हूं। जुड़िए लाइव... https://t.co/WA6telJbM2
@narendramodi,1.23359E+18,Twitter Media Studio,2/29/2020 3:22,5838,40423,पूर्व प्रधानमंत्री मोरारजी भाई देसाई को उनकी जयंती पर शत-शत नमन। उन्होंने हमेशा अनुशासन और सिद्धांतों पर आधारित राज… https://t.co/NzYE0oehvY
@narendramodi,1.23338E+18,Twitter Web App,2/28/2020 12:59,1688,8091,"During tomorrow’s programme in Chitrakoot, we will mark the first anniversary of PM-KISAN, which has transformed th… https://t.co/eIURBjlrno"
@narendramodi,1.23338E+18,Twitter Web App,2/28/2020 12:59,2978,15057,"Coming together for a vibrant agriculture sector. 

From Chitrakoot tomorrow, 10,000 Farmers Producer Organisations… https://t.co/dNty6i5GNR"
@narendramodi,1.23338E+18,Twitter Web App,2/28/2020 12:56,3329,18828,"Next-gen Infrastructure for a better tomorrow! 
Delighted to be laying the foundation stone for the Bundelkhand Exp… https://t.co/TXbZj1dxQR"
@narendramodi,1.23338E+18,Twitter Web App,2/28/2020 12:55,3224,17704,"Tomorrow’s Samajik Adhikarta Shivir at Prayagraj will be among the biggest such camps for senior citizens, Divyang… https://t.co/T3Y6p50mUI"
@narendramodi,1.23338E+18,Twitter Web App,2/28/2020 12:54,6340,45677,I am eagerly looking forward to being among my sisters and brothers of Uttar Pradesh tomorrow. There will be progra… https://t.co/6NadsbUaAg
@narendramodi,1.23324E+18,Twitter for iPhone,2/28/2020 4:00,1825,11462,"On our part, the Government of India is making numerous efforts to create an even better environment for research a… https://t.co/5dreJSvC7Y"
@narendramodi,1.23323E+18,Twitter for iPhone,2/28/2020 3:34,5482,37153,National Science Day is an occasion to salute the talent and tenacity of our scientists. Their innovative zeal and… https://t.co/XilglppuPw
@narendramodi,1.23303E+18,Twitter Web App,2/27/2020 14:02,5447,50306,"Held extensive talks with Mr. U Win Myint, the President of Myanmar. Discussed ways to expand bilateral cooperation… https://t.co/qqLbA1N8RC"
@narendramodi,1.23287E+18,Twitter for iPhone,2/27/2020 3:45,4714,40687,"Birthday greetings to Karnataka’s hardworking CM @BSYBJP Ji. He is passionately working for the state’s progress, e… https://t.co/5m6RNnrbBe"
@narendramodi,1.23258E+18,Twitter for iPhone,2/26/2020 8:22,17668,104029,Peace and harmony are central to our ethos. I appeal to my sisters and brothers of Delhi to maintain peace and brot… https://t.co/oVHoUUH5Ne
@narendramodi,1.23258E+18,Twitter for iPhone,2/26/2020 8:21,10646,68261,Had an extensive review on the situation prevailing in various parts of Delhi. Police and other agencies are workin… https://t.co/dEDZ6b2Fsx
@narendramodi,1.23234E+18,Twitter for iPhone,2/25/2020 16:36,3997,23673,I am delighted that @POTUS @realDonaldTrump and @FLOTUS @MELANIATRUMP saw different aspects of Indian culture and h… https://t.co/hsjU5ZQaBr
@narendramodi,1.23234E+18,Twitter for iPhone,2/25/2020 16:36,11438,72458,Thank you @POTUS @realDonaldTrump and @FLOTUS @MELANIATRUMP for coming to India. This visit has been a path-breakin… https://t.co/9osI6U4kyn
@narendramodi,1.23234E+18,Twitter for iPhone,2/25/2020 16:34,8196,65426,"India is happy to have hosted Jared and you. Your liking towards India is clearly visible.

My best wishes to you i… https://t.co/2ESvn80LFN"
@narendramodi,1.23225E+18,Twitter Media Studio,2/25/2020 10:40,10294,57745,"Moments from Ahmedabad that we will all cherish.

India is honoured to host @POTUS @realDonaldTrump. https://t.co/k3ElUUUXR0"
@narendramodi,1.23225E+18,Twitter Web App,2/25/2020 10:39,3262,18107,"On trade, our Commerce Ministers had constructive interactions. @POTUS and I agreed to give a legal shape to the un… https://t.co/kwGnfrija9"
@narendramodi,1.23225E+18,Twitter Web App,2/25/2020 10:39,3402,18205,"India and USA will keep working together to combat drug trafficking, narco-terrorism and organised crime. 

Living… https://t.co/wY35E2k1ws"
@narendramodi,1.23225E+18,Twitter Web App,2/25/2020 10:39,1397,5790,"During talks with @POTUS today, we discussed cooperation in sectors including defence, security, connectivity, ener… https://t.co/n6cmkspBqp"
@narendramodi,1.23225E+18,Twitter Web App,2/25/2020 10:39,18080,88714,"Yet another excellent meeting and talks with my friend @realDonaldTrump.

Relations between India and USA are not m… https://t.co/gK3YwSccsF"
@narendramodi,1.23221E+18,Periscope,2/25/2020 7:55,6879,31906,Press statements with @POTUS @realDonaldTrump. https://t.co/ZmvTW49yRA
@narendramodi,1.23192E+18,Twitter Media Studio,2/24/2020 12:29,33206,159335,Unparalleled vibrancy at the world’s largest stadium. Watch... https://t.co/RupPFsOq2z
@narendramodi,1.23192E+18,Twitter Web App,2/24/2020 12:28,12535,65531,"During his speech at the #NamasteTrump programme, @POTUS @realDonaldTrump highlighted aspects of his vision for USA… https://t.co/gnNsJPkTQ3"
@narendramodi,1.23192E+18,Twitter Web App,2/24/2020 12:26,14299,70325,"Here is how @POTUS was welcomed in Ahmedabad. 

During our first meeting at the White House, @realDonaldTrump told… https://t.co/xVeKMQy3mf"
@narendramodi,1.23192E+18,Twitter Web App,2/24/2020 12:22,6400,37317,"Upon landing in Ahmedabad, @POTUS @realDonaldTrump and @FLOTUS @MELANIATRUMP went to Sabarmati Ashram. 

The path a… https://t.co/A1lXMLaGLM"
@narendramodi,1.23185E+18,Periscope,2/24/2020 8:14,15680,64933,Addressing #NamasteTrump with my friend @realdonaldtrump. Join live! https://t.co/yzeG58lS8S
@narendramodi,1.23183E+18,Twitter for iPhone,2/24/2020 6:50,24532,158059,Welcome to India @realDonaldTrump https://t.co/EOweSVwnXG
@narendramodi,1.23182E+18,Twitter for iPhone,2/24/2020 5:49,20589,116224,अतिथि देवो भव: https://t.co/mpccRkEJCE
@narendramodi,1.23178E+18,Twitter for iPhone,2/24/2020 3:09,12004,69174,"India awaits your arrival @POTUS @realDonaldTrump! 

Your visit is definitely going to further strengthen the frien… https://t.co/zWIwAI35Z6"
@narendramodi,1.23178E+18,Twitter for iPhone,2/24/2020 3:06,4476,25311,"Great news for youngsters!

@isro very kindly decides to extend the last day for applying to #YUVIKA2020 by ten mor… https://t.co/QTDiAUDA28"
@narendramodi,1.23148E+18,Twitter for iPhone,2/23/2020 7:22,22936,103402,"India looks forward to welcoming @POTUS @realDonaldTrump. 

It is an honour that he will be with us tomorrow, start… https://t.co/zRTSsNSGhf"
@narendramodi,1.23145E+18,Periscope,2/23/2020 5:30,4620,24044,Discussing a wide range of subjects during #MannKiBaat. Tune in. https://t.co/JKUBkRqKBt
@narendramodi,1.23124E+18,Twitter for iPhone,2/22/2020 15:25,3444,21621,Do tune in tomorrow. #MannKiBaat https://t.co/4ouloyphIs
@narendramodi,1.2312E+18,Periscope,2/22/2020 12:48,4472,23867,"Khelo India University Games, a great effort to promote sports and fitness among youth. https://t.co/dYLN6qiaol"
@narendramodi,1.23118E+18,Twitter for iPhone,2/22/2020 11:25,3100,19383,The highlight of the ongoing International Judicial Conference is the active participation of a large number of dis… https://t.co/cBO8EROOBg
@narendramodi,1.23118E+18,Twitter Media Studio,2/22/2020 11:22,2604,15019,Working towards gender justice and empowerment of women. https://t.co/gdMyTuQJ5K
@narendramodi,1.23118E+18,Twitter Media Studio,2/22/2020 11:22,3770,22627,I would like to compliment the Supreme Court of India for organising an international conference to discuss the imp… https://t.co/TJRkNHtgFT
